date question attempt result student
20150302202835 busca_linear 0 False	4ecd18724debfbfd6c612eece8e37c0e
20150302203716 busca_linear 1 True	4ecd18724debfbfd6c612eece8e37c0e
20150203143542 busca_linear 0 False	636ae0c04d36fba0b38e59a0692de9b8
20150203144020 busca_linear 1 True	636ae0c04d36fba0b38e59a0692de9b8
20150213101708 abaixo_acima_media_lista 0 False	9c9e265373951fa18e7a81aba1ce2738
20150206090944 abaixo_acima_media_lista 0 False	350c09d581ea1a5e3a01e98ccc86e399
20150206091657 abaixo_acima_media_lista 1 False	350c09d581ea1a5e3a01e98ccc86e399
20150206091947 abaixo_acima_media_lista 2 False	350c09d581ea1a5e3a01e98ccc86e399
20150206080223 abaixo_acima_media_lista 0 False	7add91ae07c387359db5c53f657eccac
20150206082113 abaixo_acima_media_lista 1 False	7add91ae07c387359db5c53f657eccac
20150206085210 abaixo_acima_media_lista 0 False	3b0c7a1fde8abb386920b4f1775e41f4
20150213102454 abaixo_acima_media_lista 0 False	04ed9bc21dfd87f3dbb1c50c1d273ee5
20150213113335 abaixo_acima_media_lista 1 False	04ed9bc21dfd87f3dbb1c50c1d273ee5
20150213113955 abaixo_acima_media_lista 2 False	04ed9bc21dfd87f3dbb1c50c1d273ee5
20150213103111 abaixo_acima_media_lista 0 False	3b3cc1dd5edc8b04105759cb7f45a563
20150213101425 abaixo_acima_media_lista 0 False	e166ee85c09b56436f986246349104d6
20150213110833 abaixo_acima_media_lista 1 False	e166ee85c09b56436f986246349104d6
20150213112324 abaixo_acima_media_lista 2 False	e166ee85c09b56436f986246349104d6
20150213112609 abaixo_acima_media_lista 3 False	e166ee85c09b56436f986246349104d6
20150206085029 abaixo_acima_media_lista 0 False	d1af8450cca7318d2bc60153acd3c774
20150304135525 abaixo_acima_media_lista 0 False	597d5c78cef692572494ac2f8462b94a
20150213101107 abaixo_acima_media_lista 0 False	b796c3e295b4e0484cee0687a819b3fd
20150213102454 abaixo_acima_media_lista 1 False	b796c3e295b4e0484cee0687a819b3fd
20150213102631 abaixo_acima_media_lista 2 False	b796c3e295b4e0484cee0687a819b3fd
20150213111144 abaixo_acima_media_lista 3 False	b796c3e295b4e0484cee0687a819b3fd
20150213111948 abaixo_acima_media_lista 4 False	b796c3e295b4e0484cee0687a819b3fd
20150213113229 abaixo_acima_media_lista 5 False	b796c3e295b4e0484cee0687a819b3fd
20150318202534 abaixo_acima_media_lista 0 False	4ecd18724debfbfd6c612eece8e37c0e
20150223191411 abaixo_acima_media_lista 0 False	636ae0c04d36fba0b38e59a0692de9b8
20150223200203 abaixo_acima_media_lista 1 False	636ae0c04d36fba0b38e59a0692de9b8
20150223200951 abaixo_acima_media_lista 2 False	636ae0c04d36fba0b38e59a0692de9b8
20150223201158 abaixo_acima_media_lista 3 True	636ae0c04d36fba0b38e59a0692de9b8
20141205082543 abaixo_da_media 1 False	2855d15d32e0e7f0c1840b1c761c3189
20141205082723 abaixo_da_media 2 True	2855d15d32e0e7f0c1840b1c761c3189
20141205082509 abaixo_da_media 3 True	5ac6d4a855f18799b94f067ddb92f99e
20141205091529 abaixo_da_media 1 False	59bb9ae6f488f0913c6de0a3f8b2f118
20141205083433 abaixo_da_media 1 True	d94063dcb709d8915df82d4edd7a0d8a
20150210101128 abaixo_da_media 0 False	3c9abb43f7ea87293dcedf0b771b3089
20150210101202 abaixo_da_media 1 True	3c9abb43f7ea87293dcedf0b771b3089
20141205093040 abaixo_da_media 1 True	2a712065fe51a823fc2c6cf38bbbbd5d
20141205083400 abaixo_da_media 1 True	1f55f5de262775cafd14097a79e80159
20141205092638 abaixo_da_media 1 False	55b01700417a8d88625fe8451fa6c730
20141205092821 abaixo_da_media 2 False	55b01700417a8d88625fe8451fa6c730
20141205092928 abaixo_da_media 3 False	55b01700417a8d88625fe8451fa6c730
20141205093221 abaixo_da_media 4 True	55b01700417a8d88625fe8451fa6c730
20141205084830 abaixo_da_media 1 True	143ddc8663645fffd04a924c1db3a44e
20141218192919 abaixo_da_media 0 False	1059391a1855a2db35e9c0a21c283b42
20141218194137 abaixo_da_media 1 True	1059391a1855a2db35e9c0a21c283b42
20141205084905 abaixo_da_media 1 True	028fbca05f817644cf715779cbd57e46
20141205085155 abaixo_da_media 2 True	028fbca05f817644cf715779cbd57e46
20141205091455 abaixo_da_media 1 True	ad1aa3744d13ce2846b17620cf4ff900
20150130100448 abaixo_da_media 0 False	b9a63e9bd4baf34e8013e3d39c62b0b3
20150130100521 abaixo_da_media 1 True	b9a63e9bd4baf34e8013e3d39c62b0b3
20150130100555 abaixo_da_media 2 True	b9a63e9bd4baf34e8013e3d39c62b0b3
20141205083827 abaixo_da_media 1 True	6677ae8a512231c034add8b3cf0c4c02
20141212111228 abaixo_da_media 0 False	04ed9bc21dfd87f3dbb1c50c1d273ee5
20141212112540 abaixo_da_media 1 True	04ed9bc21dfd87f3dbb1c50c1d273ee5
20141212111714 abaixo_da_media 0 False	e166ee85c09b56436f986246349104d6
20141212112230 abaixo_da_media 1 True	e166ee85c09b56436f986246349104d6
20150215154625 abaixo_da_media 0 False	bd19437d54136b5ded071f7dd3571531
20150215155033 abaixo_da_media 1 False	bd19437d54136b5ded071f7dd3571531
20150215161029 abaixo_da_media 2 True	bd19437d54136b5ded071f7dd3571531
20150210134754 abaixo_da_media 0 False	35050953e093d858af587762687855a9
20150210141513 abaixo_da_media 1 True	35050953e093d858af587762687855a9
20141212100344 abaixo_da_media 0 False	d2016baba4c4505be57b953413df9500
20150307184606 abaixo_da_media 1 False	d2016baba4c4505be57b953413df9500
20141205092209 abaixo_da_media 1 False	c62fb95cdd231a589d8603fa1caa549f
20141205092422 abaixo_da_media 2 False	c62fb95cdd231a589d8603fa1caa549f
20141205093040 abaixo_da_media 3 False	c62fb95cdd231a589d8603fa1caa549f
20141205093147 abaixo_da_media 4 False	c62fb95cdd231a589d8603fa1caa549f
20141205093951 abaixo_da_media 5 True	c62fb95cdd231a589d8603fa1caa549f
20141205082435 abaixo_da_media 2 False	a481df148dbbbbbc169268e510348e2d
20141205082757 abaixo_da_media 3 False	a481df148dbbbbbc169268e510348e2d
20141205083220 abaixo_da_media 4 True	a481df148dbbbbbc169268e510348e2d
20141205084112 abaixo_da_media 1 True	57c85c7e8ff35077d8e9abd86498d474
20141205084405 abaixo_da_media 1 True	d1af8450cca7318d2bc60153acd3c774
20141205083113 abaixo_da_media 1 False	8769b0dd306bed613ed3904df13d6ecf
20141205083326 abaixo_da_media 2 False	8769b0dd306bed613ed3904df13d6ecf
20141205083934 abaixo_da_media 3 True	8769b0dd306bed613ed3904df13d6ecf
20150129072647 abaixo_da_media 0 False	d09303dab92a071682f5393e8213bb55
20150129072720 abaixo_da_media 1 True	d09303dab92a071682f5393e8213bb55
20150209222605 abaixo_da_media 2 True	d09303dab92a071682f5393e8213bb55
20141217080130 abaixo_da_media 0 False	b371f90a5d4b0823c44a23bc8bb4290d
20141214225812 abaixo_da_media 0 False	4ecd18724debfbfd6c612eece8e37c0e
20141214234055 abaixo_da_media 1 False	4ecd18724debfbfd6c612eece8e37c0e
20141214234536 abaixo_da_media 2 True	4ecd18724debfbfd6c612eece8e37c0e
20150202232327 abaixo_da_media 3 False	4ecd18724debfbfd6c612eece8e37c0e
20150202232634 abaixo_da_media 4 True	4ecd18724debfbfd6c612eece8e37c0e
20150202232707 abaixo_da_media 5 False	4ecd18724debfbfd6c612eece8e37c0e
20150202232740 abaixo_da_media 6 True	4ecd18724debfbfd6c612eece8e37c0e
20150202233249 abaixo_da_media 7 False	4ecd18724debfbfd6c612eece8e37c0e
20150202233555 abaixo_da_media 8 True	4ecd18724debfbfd6c612eece8e37c0e
20141205093147 abaixo_da_media 1 False	636ae0c04d36fba0b38e59a0692de9b8
20141205093256 abaixo_da_media 2 False	636ae0c04d36fba0b38e59a0692de9b8
20141205085733 abaixo_da_media 1 False	358d90af811aa0efc1626f41cc113efc
20141205091848 abaixo_da_media 2 True	358d90af811aa0efc1626f41cc113efc
20141205083752 abaixo_da_media 1 False	b348ee46ea6ec46a96c909d4f7b0ff6c
20141205084219 abaixo_da_media 2 True	b348ee46ea6ec46a96c909d4f7b0ff6c
20141205085626 abaixo_da_media 1 False	3f3ca110da527837652473c5c13f6285
20141205090525 abaixo_da_media 2 False	3f3ca110da527837652473c5c13f6285
20141205090813 abaixo_da_media 3 False	3f3ca110da527837652473c5c13f6285
20141205091955 abaixo_da_media 4 False	3f3ca110da527837652473c5c13f6285
20141205092135 abaixo_da_media 5 True	3f3ca110da527837652473c5c13f6285
20141212091635 acima_de 0 False	2855d15d32e0e7f0c1840b1c761c3189
20141212085118 acima_de 0 False	cf8bf4789a5f7ac8c956e0660c25b12b
20141212085718 acima_de 1 True	cf8bf4789a5f7ac8c956e0660c25b12b
20150131143539 acima_de 0 False	9c9e265373951fa18e7a81aba1ce2738
20150207131723 acima_de 1 True	9c9e265373951fa18e7a81aba1ce2738
20150210110148 acima_de 2 True	9c9e265373951fa18e7a81aba1ce2738
20150220092422 acima_de 0 False	3c9abb43f7ea87293dcedf0b771b3089
20150220092455 acima_de 1 True	3c9abb43f7ea87293dcedf0b771b3089
20150220080058 acima_de 0 False	55b01700417a8d88625fe8451fa6c730
20150220080557 acima_de 1 True	55b01700417a8d88625fe8451fa6c730
20150128084135 acima_de 0 False	f5856f1547add775adbee0fc4bae774d
20150128084415 acima_de 1 True	f5856f1547add775adbee0fc4bae774d
20150212081916 acima_de 0 False	1059391a1855a2db35e9c0a21c283b42
20150212082526 acima_de 1 False	1059391a1855a2db35e9c0a21c283b42
20150212082700 acima_de 2 True	1059391a1855a2db35e9c0a21c283b42
20150220075846 acima_de 3 True	1059391a1855a2db35e9c0a21c283b42
20150220084341 acima_de 0 False	7952ee54de5663fe0413a830c2c4f404
20150220084839 acima_de 1 True	7952ee54de5663fe0413a830c2c4f404
20150130153409 acima_de 0 False	e166ee85c09b56436f986246349104d6
20150206180823 acima_de 1 False	e166ee85c09b56436f986246349104d6
20141212080926 acima_de 0 False	98eb83c2d65579940cad59df209e60a9
20141212081218 acima_de 1 True	98eb83c2d65579940cad59df209e60a9
20150308185224 acima_de 0 False	35050953e093d858af587762687855a9
20150308185703 acima_de 1 True	35050953e093d858af587762687855a9
20150308190537 acima_de 0 False	d2016baba4c4505be57b953413df9500
20150308190925 acima_de 1 True	d2016baba4c4505be57b953413df9500
20150219221314 acima_de 0 False	c62fb95cdd231a589d8603fa1caa549f
20150219221347 acima_de 1 False	c62fb95cdd231a589d8603fa1caa549f
20150220080239 acima_de 2 True	c62fb95cdd231a589d8603fa1caa549f
20150220075526 acima_de 0 False	3b237873b264453614f52729a01898f7
20150220080024 acima_de 1 True	3b237873b264453614f52729a01898f7
20150220080025 acima_de 2 True	3b237873b264453614f52729a01898f7
20150210100147 acima_de 0 False	57c85c7e8ff35077d8e9abd86498d474
20150210100641 acima_de 1 True	57c85c7e8ff35077d8e9abd86498d474
20141212080927 acima_de 0 False	5bc19547fe99ff80d25a73195456b1e7
20141212081326 acima_de 1 False	5bc19547fe99ff80d25a73195456b1e7
20141212081507 acima_de 2 True	5bc19547fe99ff80d25a73195456b1e7
20141212081648 acima_de 3 True	5bc19547fe99ff80d25a73195456b1e7
20150126152640 acima_de 0 False	d1af8450cca7318d2bc60153acd3c774
20150204081029 acima_de 0 False	70c2bb393896588701c760ab2c63664a
20150204081234 acima_de 1 True	70c2bb393896588701c760ab2c63664a
20141212082405 acima_de 0 False	9932b9f2bf143c859794e5c7dae92926
20141212082832 acima_de 1 True	9932b9f2bf143c859794e5c7dae92926
20141212084702 acima_de 0 False	e765ee51f7a034ee662216aba82ef99c
20141212085503 acima_de 1 True	e765ee51f7a034ee662216aba82ef99c
20150129055952 acima_de 0 False	81b3ab9b694b89c38a602c9795a5883b
20150129061412 acima_de 1 False	81b3ab9b694b89c38a602c9795a5883b
20150129061515 acima_de 2 False	81b3ab9b694b89c38a602c9795a5883b
20150220080630 acima_de 0 False	597d5c78cef692572494ac2f8462b94a
20150220080810 acima_de 1 True	597d5c78cef692572494ac2f8462b94a
20150302175615 acima_de 0 False	4ecd18724debfbfd6c612eece8e37c0e
20150302180326 acima_de 1 False	4ecd18724debfbfd6c612eece8e37c0e
20150302180532 acima_de 2 False	4ecd18724debfbfd6c612eece8e37c0e
20150302181623 acima_de 3 False	4ecd18724debfbfd6c612eece8e37c0e
20150302182101 acima_de 4 True	4ecd18724debfbfd6c612eece8e37c0e
20150225090632 acima_media_matriz 0 False	9c9e265373951fa18e7a81aba1ce2738
20150225091600 acima_media_matriz 1 False	9c9e265373951fa18e7a81aba1ce2738
20150225092331 acima_media_matriz 2 False	9c9e265373951fa18e7a81aba1ce2738
20150225092434 acima_media_matriz 3 False	9c9e265373951fa18e7a81aba1ce2738
20150225094848 acima_media_matriz 4 False	9c9e265373951fa18e7a81aba1ce2738
20150225162552 acima_media_matriz 5 True	9c9e265373951fa18e7a81aba1ce2738
20150225091913 acima_media_matriz 0 False	322818521d8270d3552bb095c059227c
20150225094814 acima_media_matriz 1 True	322818521d8270d3552bb095c059227c
20150225090842 acima_media_matriz 0 False	ae7f3942129a50107fef9927ac2cf6f6
20150225092258 acima_media_matriz 1 False	ae7f3942129a50107fef9927ac2cf6f6
20150225092611 acima_media_matriz 2 True	ae7f3942129a50107fef9927ac2cf6f6
20150225090451 acima_media_matriz 0 False	b6b726d483f34862afb739966435bc08
20150225092017 acima_media_matriz 1 True	b6b726d483f34862afb739966435bc08
20150225090707 acima_media_matriz 0 False	f5856f1547add775adbee0fc4bae774d
20150225093508 acima_media_matriz 1 False	f5856f1547add775adbee0fc4bae774d
20150225093541 acima_media_matriz 2 True	f5856f1547add775adbee0fc4bae774d
20150305221850 acima_media_matriz 0 False	3b0c7a1fde8abb386920b4f1775e41f4
20150305230543 acima_media_matriz 1 True	3b0c7a1fde8abb386920b4f1775e41f4
20150225085457 acima_media_matriz 0 False	e166ee85c09b56436f986246349104d6
20150225094921 acima_media_matriz 1 False	e166ee85c09b56436f986246349104d6
20141212084849 acima_media_matriz 0 False	98eb83c2d65579940cad59df209e60a9
20141212091526 acima_media_matriz 3 True	98eb83c2d65579940cad59df209e60a9
20150225090558 acima_media_matriz 0 False	d2016baba4c4505be57b953413df9500
20150225095715 acima_media_matriz 1 False	d2016baba4c4505be57b953413df9500
20150225090706 acima_media_matriz 0 False	83974c33a7e809dfa2dc88ca6085bfbc
20150305212344 acima_media_matriz 0 False	a481df148dbbbbbc169268e510348e2d
20150225092956 acima_media_matriz 0 False	83b29ea09528b891e9e0a54c74688c21
20150225093848 acima_media_matriz 1 True	83b29ea09528b891e9e0a54c74688c21
20150225092508 acima_media_matriz 1 False	70c2bb393896588701c760ab2c63664a
20150225092715 acima_media_matriz 2 True	70c2bb393896588701c760ab2c63664a
20141212091925 acima_media_matriz 0 False	9932b9f2bf143c859794e5c7dae92926
20141212091959 acima_media_matriz 1 True	9932b9f2bf143c859794e5c7dae92926
20141212084512 acima_media_matriz 0 False	bc598fbfd80cad9aa6c0240c74ac2286
20141212085246 acima_media_matriz 1 True	bc598fbfd80cad9aa6c0240c74ac2286
20150225090945 acima_media_matriz 0 False	81b3ab9b694b89c38a602c9795a5883b
20150225092819 acima_media_matriz 1 True	81b3ab9b694b89c38a602c9795a5883b
20150225083246 acima_media_matriz 0 False	b371f90a5d4b0823c44a23bc8bb4290d
20150225091020 acima_media_matriz 0 False	b796c3e295b4e0484cee0687a819b3fd
20150228170208 acima_media_matriz 0 False	636ae0c04d36fba0b38e59a0692de9b8
20150228174807 acima_media_matriz 1 True	636ae0c04d36fba0b38e59a0692de9b8
20141118220336 adivinhe_o_numero 3 False	9c9e265373951fa18e7a81aba1ce2738
20141205220626 adivinhe_o_numero 4 True	9c9e265373951fa18e7a81aba1ce2738
20141205212321 adivinhe_o_numero 1 False	322818521d8270d3552bb095c059227c
20141205212455 adivinhe_o_numero 2 True	322818521d8270d3552bb095c059227c
20141216110741 adivinhe_o_numero 0 False	6a34a825a44b0ffe705ba66f91002687
20141216112223 adivinhe_o_numero 1 False	6a34a825a44b0ffe705ba66f91002687
20141212103045 adivinhe_o_numero 0 False	f5856f1547add775adbee0fc4bae774d
20141212103528 adivinhe_o_numero 1 False	f5856f1547add775adbee0fc4bae774d
20141212103834 adivinhe_o_numero 2 False	f5856f1547add775adbee0fc4bae774d
20141212101443 adivinhe_o_numero 1 False	35050953e093d858af587762687855a9
20141216095020 adivinhe_o_numero 0 False	3b237873b264453614f52729a01898f7
20150210133349 adivinhe_o_numero 0 False	d09303dab92a071682f5393e8213bb55
20150210134720 adivinhe_o_numero 1 False	d09303dab92a071682f5393e8213bb55
20150210134900 adivinhe_o_numero 2 False	d09303dab92a071682f5393e8213bb55
20150210135211 adivinhe_o_numero 3 True	d09303dab92a071682f5393e8213bb55
20141202155437 agenda_ordenada 1 False	7add91ae07c387359db5c53f657eccac
20141202165251 agenda_ordenada 2 True	7add91ae07c387359db5c53f657eccac
20141210151848 agenda_ordenada 0 False	3b0c7a1fde8abb386920b4f1775e41f4
20141210140927 agenda_ordenada 0 False	6677ae8a512231c034add8b3cf0c4c02
20141210141235 agenda_ordenada 1 True	6677ae8a512231c034add8b3cf0c4c02
20141202151724 agenda_ordenada 1 False	98eb83c2d65579940cad59df209e60a9
20141202161346 agenda_ordenada 2 False	98eb83c2d65579940cad59df209e60a9
20141202161450 agenda_ordenada 3 False	98eb83c2d65579940cad59df209e60a9
20141202163317 agenda_ordenada 4 False	98eb83c2d65579940cad59df209e60a9
20141202164128 agenda_ordenada 5 False	98eb83c2d65579940cad59df209e60a9
20150308130224 agenda_ordenada 0 False	35050953e093d858af587762687855a9
20150128082329 agenda_ordenada 0 False	1943db97901286dcf82290edaf600a9d
20150128140020 agenda_ordenada 1 True	1943db97901286dcf82290edaf600a9d
20141205103605 agenda_ordenada 2 False	83b29ea09528b891e9e0a54c74688c21
20141217082156 agenda_ordenada 0 True	70c2bb393896588701c760ab2c63664a
20141217082229 agenda_ordenada 1 True	70c2bb393896588701c760ab2c63664a
20150224114326 agenda_ordenada 0 False	81aad77c5f584a3e8928d4998e9cac81
20150130050329 agenda_ordenada 0 False	81b3ab9b694b89c38a602c9795a5883b
20150130071144 agenda_ordenada 1 True	81b3ab9b694b89c38a602c9795a5883b
20150204141447 agenda_ordenada 0 False	597d5c78cef692572494ac2f8462b94a
20150204143422 agenda_ordenada 1 True	597d5c78cef692572494ac2f8462b94a
20150204143456 agenda_ordenada 2 True	597d5c78cef692572494ac2f8462b94a
20150226145243 agenda_telefonica 0 False	9c9e265373951fa18e7a81aba1ce2738
20150226151013 agenda_telefonica 1 True	9c9e265373951fa18e7a81aba1ce2738
20141211160529 agenda_telefonica 0 False	7add91ae07c387359db5c53f657eccac
20141211214124 agenda_telefonica 1 True	7add91ae07c387359db5c53f657eccac
20150203220503 agenda_telefonica 0 False	e166ee85c09b56436f986246349104d6
20141210100935 agenda_telefonica 0 False	98eb83c2d65579940cad59df209e60a9
20141210104910 agenda_telefonica 1 True	98eb83c2d65579940cad59df209e60a9
20150308191729 agenda_telefonica 0 False	35050953e093d858af587762687855a9
20150225171638 agrupa_matriculas 0 False	9c9e265373951fa18e7a81aba1ce2738
20150226095702 agrupa_matriculas 1 True	9c9e265373951fa18e7a81aba1ce2738
20150305194824 agrupa_matriculas 0 False	66e3e21d7272f40cd1780fca90f1995d
20150305195512 agrupa_matriculas 1 True	66e3e21d7272f40cd1780fca90f1995d
20150303114229 agrupa_matriculas 0 False	2457579799fbeb31a33c0c0180f2c5f6
20150303115601 agrupa_matriculas 1 True	2457579799fbeb31a33c0c0180f2c5f6
20150303160306 agrupa_matriculas 0 False	55b01700417a8d88625fe8451fa6c730
20150303161527 agrupa_matriculas 1 True	55b01700417a8d88625fe8451fa6c730
20150227105003 agrupa_matriculas 0 False	f5856f1547add775adbee0fc4bae774d
20150227105419 agrupa_matriculas 1 True	f5856f1547add775adbee0fc4bae774d
20150304082624 agrupa_matriculas 0 False	3b3cc1dd5edc8b04105759cb7f45a563
20150304082629 agrupa_matriculas 1 True	3b3cc1dd5edc8b04105759cb7f45a563
20150302232543 agrupa_matriculas 0 False	e166ee85c09b56436f986246349104d6
20150303142327 agrupa_matriculas 1 True	e166ee85c09b56436f986246349104d6
20150303114641 agrupa_matriculas 0 False	35050953e093d858af587762687855a9
20150303120318 agrupa_matriculas 1 True	35050953e093d858af587762687855a9
20150303111926 agrupa_matriculas 0 False	3cbcee33cde2ae1efc628fefe02f4d06
20150303120143 agrupa_matriculas 1 False	3cbcee33cde2ae1efc628fefe02f4d06
20150303120936 agrupa_matriculas 2 False	3cbcee33cde2ae1efc628fefe02f4d06
20150303165157 agrupa_matriculas 3 True	3cbcee33cde2ae1efc628fefe02f4d06
20150304082621 agrupa_matriculas 4 False	3cbcee33cde2ae1efc628fefe02f4d06
20150310105955 agrupa_matriculas 0 False	57c85c7e8ff35077d8e9abd86498d474
20150310110028 agrupa_matriculas 1 False	57c85c7e8ff35077d8e9abd86498d474
20150306095802 agrupa_matriculas 0 False	b371f90a5d4b0823c44a23bc8bb4290d
20150226144507 agrupa_negativos 3 True	9c9e265373951fa18e7a81aba1ce2738
20150305195951 agrupa_negativos 0 False	66e3e21d7272f40cd1780fca90f1995d
20150305201918 agrupa_negativos 1 False	66e3e21d7272f40cd1780fca90f1995d
20150305203607 agrupa_negativos 2 False	66e3e21d7272f40cd1780fca90f1995d
20150303153342 agrupa_negativos 0 False	2457579799fbeb31a33c0c0180f2c5f6
20150303153952 agrupa_negativos 1 True	2457579799fbeb31a33c0c0180f2c5f6
20150303162106 agrupa_negativos 0 False	55b01700417a8d88625fe8451fa6c730
20150303162618 agrupa_negativos 1 True	55b01700417a8d88625fe8451fa6c730
20150227105524 agrupa_negativos 0 False	f5856f1547add775adbee0fc4bae774d
20150227105810 agrupa_negativos 1 True	f5856f1547add775adbee0fc4bae774d
20150319141418 agrupa_negativos 0 False	7952ee54de5663fe0413a830c2c4f404
20150319141823 agrupa_negativos 1 False	7952ee54de5663fe0413a830c2c4f404
20150319142027 agrupa_negativos 2 True	7952ee54de5663fe0413a830c2c4f404
20150226142843 agrupa_negativos 2 False	e166ee85c09b56436f986246349104d6
20150227154935 agrupa_negativos 3 False	e166ee85c09b56436f986246349104d6
20150227235614 agrupa_negativos 4 False	e166ee85c09b56436f986246349104d6
20150227235851 agrupa_negativos 5 True	e166ee85c09b56436f986246349104d6
20150303120556 agrupa_negativos 0 False	35050953e093d858af587762687855a9
20150303121344 agrupa_negativos 1 False	35050953e093d858af587762687855a9
20150303121447 agrupa_negativos 2 True	35050953e093d858af587762687855a9
20150304082619 agrupa_negativos 0 False	d2016baba4c4505be57b953413df9500
20150303170334 agrupa_negativos 0 False	3cbcee33cde2ae1efc628fefe02f4d06
20150303170843 agrupa_negativos 1 True	3cbcee33cde2ae1efc628fefe02f4d06
20150303165706 agrupa_negativos 0 False	70c2bb393896588701c760ab2c63664a
20150303165739 agrupa_negativos 1 True	70c2bb393896588701c760ab2c63664a
20150226144434 agrupa_pares 4 True	9c9e265373951fa18e7a81aba1ce2738
20150304152932 agrupa_pares 0 False	66e3e21d7272f40cd1780fca90f1995d
20150304153311 agrupa_pares 1 True	66e3e21d7272f40cd1780fca90f1995d
20150228100950 agrupa_pares 0 False	2457579799fbeb31a33c0c0180f2c5f6
20150228101054 agrupa_pares 1 True	2457579799fbeb31a33c0c0180f2c5f6
20150302104805 agrupa_pares 0 False	55b01700417a8d88625fe8451fa6c730
20150302110212 agrupa_pares 1 True	55b01700417a8d88625fe8451fa6c730
20150302110454 agrupa_pares 2 False	55b01700417a8d88625fe8451fa6c730
20150302110558 agrupa_pares 3 False	55b01700417a8d88625fe8451fa6c730
20150302110631 agrupa_pares 4 True	55b01700417a8d88625fe8451fa6c730
20150303130846 agrupa_pares 5 True	55b01700417a8d88625fe8451fa6c730
20150227094411 agrupa_pares 0 False	f5856f1547add775adbee0fc4bae774d
20150227094851 agrupa_pares 1 True	f5856f1547add775adbee0fc4bae774d
20150319135954 agrupa_pares 0 False	7952ee54de5663fe0413a830c2c4f404
20150319140402 agrupa_pares 1 True	7952ee54de5663fe0413a830c2c4f404
20150304082625 agrupa_pares 0 False	3b3cc1dd5edc8b04105759cb7f45a563
20150304082629 agrupa_pares 1 True	3b3cc1dd5edc8b04105759cb7f45a563
20150226142916 agrupa_pares 2 True	e166ee85c09b56436f986246349104d6
20150227222522 agrupa_pares 3 True	e166ee85c09b56436f986246349104d6
20150302094759 agrupa_pares 0 False	35050953e093d858af587762687855a9
20150302094800 agrupa_pares 1 True	35050953e093d858af587762687855a9
20150301211831 agrupa_pares 0 False	d2016baba4c4505be57b953413df9500
20150301213302 agrupa_pares 1 True	d2016baba4c4505be57b953413df9500
20150319140157 agrupa_pares 0 False	a481df148dbbbbbc169268e510348e2d
20150319140158 agrupa_pares 1 True	a481df148dbbbbbc169268e510348e2d
20150319141312 agrupa_pares 2 True	a481df148dbbbbbc169268e510348e2d
20150319141312 agrupa_pares 3 True	a481df148dbbbbbc169268e510348e2d
20150319141313 agrupa_pares 4 True	a481df148dbbbbbc169268e510348e2d
20150319141313 agrupa_pares 5 True	a481df148dbbbbbc169268e510348e2d
20150319141313 agrupa_pares 6 True	a481df148dbbbbbc169268e510348e2d
20150319141313 agrupa_pares 7 True	a481df148dbbbbbc169268e510348e2d
